zinc_id,engine_H,ref_H,engine_O,ref_O,engine_cascade,ref_cascade
ZINCk5000009FlZR,32.391143412755326,32.391143412755326,19.181576743018837,19.181576743018834,24.46540341091343,24.46540341091343
ZINCj600000PzUMv,34.168309532736544,34.168309532736544,22.39784333202648,22.397843332026476,27.106029812310503,27.106029812310506
ZINCk500000dpsZL,32.207787600796564,32.207787600796564,22.41495733933178,22.41495733933178,26.332089443917692,26.332089443917695
ZINCk600000kFBgM,34.168309532736544,34.168309532736544,19.46987538587308,19.46987538587308,25.349249044618468,25.349249044618468
ZINCk600000Em5JI,32.207787600796564,32.207787600796564,19.423373302996747,19.423373302996747,24.53713902211668,24.537139022116676
ZINCj800000d8KRV,30.17721542856529,30.17721542856529,19.91087455435545,19.91087455435545,24.017410904039384,24.017410904039384
ZINCj700000BnDqa,32.983637231917015,32.983637231917015,18.731256857811378,18.731256857811378,24.432209007453636,24.432209007453633
ZINCk500000415BC,29.63794259251756,29.637942592517557,20.75820622507871,20.75820622507871,24.31010077205425,24.31010077205425
ZINCk50000045Gio,38.70541191054433,38.70541191054433,20.82200225546,20.822002255459996,27.975366117493728,27.975366117493728
ZINCk800000PCays,30.758511912228727,30.758511912228727,22.037133329741778,22.037133329741778,25.52568476273656,25.525684762736557
ZINCj500000d7jjy,32.391143412755326,32.391143412755326,19.41007860360202,19.41007860360202,24.602504527263346,24.602504527263346
ZINCj700000wKajl,32.207787600796564,32.207787600796564,18.41124611593101,18.41124611593101,23.92986270987723,23.92986270987723
ZINCk6000004byGY,32.391143412755326,32.391143412755326,20.792850428945577,20.792850428945577,25.43216762246948,25.432167622469482
ZINCk7000009L3NU,36.38223751692659,36.38223751692659,23.98339406910778,23.98339406910778,28.942931448235303,28.942931448235303
ZINCh500000JUsE2,38.0026487159081,38.0026487159081,19.962630067089552,19.962630067089552,27.17863752661697,27.17863752661697
ZINCi700000y9mUv,36.92824579056311,36.92824579056311,15.589513271012304,15.589513271012304,24.12500627883263,24.12500627883263
ZINCk50000041sk0,34.168309532736544,34.168309532736544,19.895824276140388,19.895824276140388,25.604818378778848,25.604818378778848
ZINCj800000vhpa5,34.38695355472221,34.38695355472221,17.78802850290683,17.78802850290683,24.42759852363298,24.42759852363298
ZINCk5000009CKG1,38.34275944886656,38.34275944886656,25.31238437728169,25.31238437728169,30.52453440591564,30.524534405915638
ZINCj5000009gGcN,38.34275944886656,38.34275944886656,19.46066183063088,19.460661830630876,27.01350087792515,27.01350087792515
ZINCj6000002mhWA,34.82270369225184,34.82270369225184,18.49154941797506,18.49154941797506,25.02401112768577,25.024011127685775
ZINCj700000PKmGV,32.207787600796564,32.207787600796564,18.2617483434006,18.2617483434006,23.840164046358986,23.840164046358986
ZINCj500000d6K3p,33.97334406552467,33.97334406552467,16.965529355637713,16.965529355637713,23.76865523959249,23.768655239592494
ZINCk800000gue9Q,34.168309532736544,34.168309532736544,18.760766132751737,18.760766132751737,24.92378349274566,24.92378349274566
ZINCk500000472wV,36.38223751692659,36.38223751692659,21.14346332162001,21.14346332162001,27.23897299974264,27.23897299974264
ZINCk5000009BAaz,33.81239250864757,33.81239250864757,18.715606128005955,18.715606128005955,24.7543206802626,24.7543206802626
ZINCj800000FCtqd,33.945320302244305,31.358427974069397,17.265061754498927,17.42420844455045,23.93716517359708,22.99789625635803
ZINCk600000gqhkx,34.351665344695306,34.351665344695306,21.665807329396607,21.665807329396607,26.740150535516083,26.740150535516083
ZINCk50000044P61,34.351665344695306,34.351665344695306,17.167602341217467,17.167602341217467,24.041227542608603,24.041227542608603
ZINCj700000BomoS,34.82270369225184,34.82270369225184,23.332334685422357,23.332334685422353,27.92848228815415,27.92848228815415
ZINCj700000PAFfk,34.932961828358735,34.932961828358735,20.184730293541296,20.184730293541296,26.084022907468277,26.084022907468274
ZINCk800000JRY6k,35.895530351877184,35.895530351877184,21.96076009345113,21.96076009345113,27.53466819682155,27.53466819682155
ZINCk6000004bGPH,45.3168015431362,45.3168015431362,17.88108421052164,17.88108421052164,28.855371143567467,28.855371143567467
ZINCj800000PCxfJ,36.52190074811213,33.935008419937205,17.987802567770522,18.01588736194912,25.401441839907164,24.383535785144357
ZINCk8000004jBkY,34.932961828358735,34.932961828358735,19.242079552669125,19.242079552669125,25.51843246294497,25.518432462944972
ZINCj700000x0Haf,38.92405593253,38.92405593253,18.769398282852777,18.769398282852777,26.831261342723668,26.831261342723668
ZINCi700000PSyEu,40.0679487016612,40.0679487016612,20.435900308529348,20.435900308529348,28.288719665782093,28.288719665782093
ZINCj6000002mtfo,32.207787600796564,32.207787600796564,20.16423055033277,20.164230550332775,24.98165337051829,24.98165337051829
ZINCk700000PyG7Q,34.714317806373074,34.714317806373074,17.552250181772138,17.552250181772138,24.41707723161251,24.41707723161251
ZINCj600000BnYFm,36.92824579056311,36.92824579056311,17.320413277188663,17.320413277188663,25.163546282538444,25.163546282538444
ZINCi500000cp8QX,42.539751093715886,42.539751093715886,16.506075620259086,16.506075620259086,26.919545809641804,26.919545809641804
ZINCk700000GfTGM,35.895530351877184,35.895530351877184,18.7896997463944,18.7896997463944,25.63203198858751,25.63203198858751
ZINCj8000002rMuO,34.168309532736544,34.168309532736544,17.410523847315783,17.410523847315783,24.113638121484087,24.113638121484087
ZINCi60000010Lf3,36.74488997860436,36.74488997860436,15.672274818224317,15.672274818224317,24.10132088237633,24.10132088237633
ZINCk700000y8Q1e,32.391143412755326,32.391143412755326,20.91631509533005,20.91631509533005,25.50624642230016,25.506246422300162
ZINCj700000d8kPm,34.351665344695306,34.351665344695306,17.5108421439834,17.5108421439834,24.24717142426816,24.24717142426816
ZINCj500000xcko1,34.168309532736544,34.168309532736544,18.772563333987357,18.772563333987353,24.93086181348703,24.93086181348703
