ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCk800000EmDOt,13.758683982017684,27.41754535798165,745,38,707,707
ZINCk800000PBPxy,13.741036344911624,27.40073237428453,765,39,726,726
ZINCk500000dpZgI,12.719654180808774,27.40073237428453,3059,40,3019,3019
ZINCj600000y8Psc,12.826481971193203,27.40073237428453,2689,41,2648,2648
ZINCk5000009Grm7,13.365034141732195,27.34092508335768,1290,42,1248,1248
ZINCk800000kFBK0,13.647546723592562,27.33934979671655,880,43,837,837
ZINCk600000JUe0b,13.362594544781976,27.33934979671655,1297,44,1253,1253
ZINCk600000Ja5pK,13.62033178740888,27.33934979671655,912,45,867,867
ZINCj800000BnkQM,12.704230062516888,27.234636414016297,3113,46,3067,3067
ZINCk800000Pu2Q9,12.088798590701598,27.234636414016297,4947,47,4900,4900
ZINCk700000grM7p,12.992475229518844,27.234636414016297,2172,48,2124,2124
ZINCk700000drxW5,13.244718114974198,27.234636414016297,1528,49,1479,1479
ZINCk600000JUkqo,13.03321797764572,27.234636414016297,2049,50,1999,1999
ZINCk8000004hIpc,12.406574076289216,27.234636414016297,4374,51,4323,4323
ZINCk500000dpkgz,12.384016878367104,27.234636414016297,4471,52,4419,4419
ZINCk600000gqrWv,13.827039709886009,27.1614555648564,654,53,601,601
ZINCk600001bP4HJ,13.742664032275432,27.1614555648564,763,54,709,709
ZINCk800000dsfOe,13.465378665348627,27.1614555648564,1120,55,1065,1065
ZINCk500000gbc7N,13.328724180015168,27.1614555648564,1368,56,1312,1312
ZINCk7000004gIJm,13.476001173328733,27.1614555648564,1108,57,1051,1051
ZINCk600000gpToF,12.741241989864992,27.1614555648564,2968,58,2910,2910
ZINCk7000004gJt7,12.810919484254132,27.1614555648564,2734,59,2675,2675
ZINCk600000Gfz84,13.861407309921324,27.1614555648564,625,60,565,565
ZINCk500000ggvqo,13.02557886774638,27.1614555648564,2073,61,2012,2012
ZINCk500000dpLdy,13.71571934704394,27.1614555648564,795,62,733,733
ZINCk5000009GqVW,13.251333259421813,27.1614555648564,1518,63,1455,1455
ZINCj500000c9YTm,12.402994708713512,27.1614555648564,4385,64,4321,4321
ZINCk500000g7phx,12.988023363888976,27.1614555648564,2191,65,2126,2126
ZINCj700000fpZH5,13.889495211153006,27.1614555648564,596,66,530,530
ZINCk500000dqaRB,12.66730606428279,27.1614555648564,3236,67,3169,3169
ZINCk600000PtUX8,12.857237392732053,27.1614555648564,2589,68,2521,2521
ZINCk600001bQqVY,12.753862971583665,27.1614555648564,2913,69,2844,2844
ZINCk500000geTfQ,12.401500895479264,27.1614555648564,4390,70,4320,4320
ZINCk500000gaXuU,12.409366502869489,27.1614555648564,4358,71,4287,4287
ZINCj800000AJx5a,14.625522464661014,27.1614555648564,161,72,89,89
ZINCk5000009F8S9,12.645621826805396,27.1614555648564,3314,73,3241,3241
ZINCk500000dpbeB,12.855662989931131,27.1614555648564,2595,74,2521,2521
ZINCk500000gczs2,12.81738210880889,27.1614555648564,2722,75,2647,2647
ZINCk700000JT28O,12.466784496053696,27.1614555648564,4112,76,4036,4036
ZINCj5000002gaAG,13.631452000073526,27.1614555648564,900,77,823,823
ZINCk7000004gUvH,12.8661382043132,27.1614555648564,2566,78,2488,2488
ZINCi500000Ja4NJ,12.448823073167734,27.1614555648564,4185,79,4106,4106
ZINCk600000gqBo9,12.678743746509111,27.1614555648564,3204,80,3124,3124
ZINCk800000dsfvI,14.201046676723552,27.1614555648564,358,81,277,277
ZINCk600000J9UiL,12.963823948995955,27.1614555648564,2269,82,2187,2187
ZINCk500000dqgqC,12.444087730179088,27.1614555648564,4208,83,4125,4125
ZINCk500000gdLNH,12.64163097945065,27.1614555648564,3330,84,3246,3246
ZINCk50000047UVe,12.38063228133024,27.1614555648564,4488,85,4403,4403
ZINCk5000009Abdv,13.245574312071565,27.1614555648564,1525,86,1439,1439
ZINCk700000PxooO,14.234046928751344,27.1614555648564,338,87,251,251
ZINCi5000000X7zW,12.858579188467283,27.1614555648564,2583,88,2495,2495
ZINCk5000009F1Rh,12.590344724681174,27.1614555648564,3546,89,3457,3457
ZINCk6000009JJDE,12.54206954176512,27.1614555648564,3735,90,3645,3645
ZINCk800000PCx3C,13.051465690651586,27.1614555648564,1984,91,1893,1893
ZINCk700000Pu7CO,12.444173021364298,27.1614555648564,4206,92,4114,4114
ZINCk8000009LDFy,13.085847727712936,27.1614555648564,1884,93,1791,1791
ZINCk500000gfs9N,12.929756827519387,27.1614555648564,2379,94,2285,2285
ZINCk5000009FQlh,13.55584810326961,27.1614555648564,992,95,897,897
ZINCk600001bQm5Y,12.726100342293355,27.1614555648564,3031,96,2935,2935
ZINCj700000EngWy,13.848747324122938,27.1614555648564,634,97,537,537
ZINCk700000GfDpH,13.81813715268031,27.1614555648564,665,98,567,567
ZINCk5000009Do72,13.651995930838051,27.1614555648564,871,99,772,772
ZINCk50000046qax,12.924197163994418,27.1614555648564,2400,100,2300,2300
ZINCk500000g7UDA,12.705672303074271,27.1614555648564,3108,101,3007,3007
ZINCk50000041FDR,12.341827370330844,27.1614555648564,4702,102,4600,4600
ZINCk50000048hQG,12.458955880849766,27.1614555648564,4137,103,4034,4034
ZINCi6000018SrEp,12.7772083987055,27.1614555648564,2834,104,2730,2730
