stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
179,ZINCk7000018Snf5,Cc1cn2nccc2c(C(=O)NC[C@H]2COCCO2)n1,14.285714285714286,15.924846448928484,0.7345478971290706,11.697562471163767,4,276.29599999999994,0.18291999999999975,1,6,3,1,,,,23.003440943939186,8,3,5,3,2,1,,,,,7.546625826270792,4.921594295715742,16.172617261726177,11.41082960568789,192,16,2,1.2263936483481004,1.203849866584514,9.866748856639653,8.508597198511193,28
180,ZINCk5000003YjNB,CN(C)C(=O)COC1CN(C(=O)c2cccc[n+]2[O-])C1,17.857142857142858,18.646621874888975,0.6272284305092801,11.695691372886623,5,279.29600000000005,-0.7507999999999988,0,4,4,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,4.988987279985951,3.089716593274975,12.948557089084067,8.922606080537754,336,16,15,1.8022455868477731,1.552347122670104,10.122770668152079,8.99223604463206,28
181,ZINCk8000004ixqr,COCC1(O)CCN(CCn2cc([N+](=O)[O-])cn2)CC1,14.285714285714286,15.882058156883279,0.7363804517743194,11.695237160671724,4,284.3160000000001,0.26459999999999995,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.749363804906478,4.853516121440162,19.212478184991284,12.50039832145864,116,16,14,1.5871830253981916,1.0976498730508328,6.493394566788621,6.601558077661311,28
182,ZINCj5000002fxX9,Cn1cc([N+](=O)[O-])c(CN2CCCN(C=O)CC2)n1,14.285714285714286,14.458906658968354,0.8080094737519553,11.682933560541663,4,267.28899999999993,-0.007600000000000273,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.073139916947982,3.7259581453192583,16.411845730027544,10.5814610998108,249,16,4,1.302536814093468,0.8579857429214743,5.911169934962112,5.694947320676688,28
183,ZINCh8000000aUbo,Cn1cnc([N+](=O)[O-])c1CN1CCC(O)CC1,14.285714285714286,14.458906658968354,0.8074429879107109,11.674742794639482,4,240.26299999999995,0.28499999999999953,1,6,3,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.4009178681025265,3.2584677173779073,15.76921102612802,9.893323327304154,296,16,12,1.26324038331101,0.8835740895741883,5.911169934962112,5.551193288380891,28
184,ZINCi700000vzMdV,COCCS(=O)(=O)CCCOc1cc[n+]([O-])cc1,14.285714285714286,15.882058156883279,0.7342651907666865,11.66164246233151,4,275.32599999999996,0.15009999999999968,0,5,8,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,8.427788436953639,4.943366964404934,28.556002383080138,11.501706948263521,187,16,0,1.493986981979003,1.1124555137800851,6.493394566788621,7.351375657826508,28
185,ZINCj800000d8TSK,Cn1ncc([N+](=O)[O-])c1N[C@@H]1CCN(C2COC2)C1,10.714285714285714,13.705634530873795,0.8505024150713777,11.656675268593832,3,267.289,0.2132999999999996,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.544567654803484,4.657745423979102,19.843139220206474,12.346801208881395,125,16,6,1.0717018448779942,0.7624634744800769,5.667138254886672,5.90536475451226,28
186,ZINCk600000kFBeL,COC[C@@]1(C(=O)O)CCCN1C(=O)c1cc[n+]([O-])cc1,14.285714285714286,15.882058156883279,0.7335443312705914,11.650193729891585,4,280.28,0.0257999999999996,1,4,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,8.747896529312817,5.370281721354994,23.575776019476567,12.403557323211873,120,16,1,1.0835999098757112,1.2023396487675626,6.493394566788621,4.7387099381755755,28
187,ZINCk6000004dBth,N#CCN1CCN(C(=O)CSc2cccc[n+]2[O-])CC1,10.714285714285714,13.705634530873795,0.8486380791252319,11.631123361473186,3,292.3640000000001,0.07988000000000017,0,5,4,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,7.267091341273811,4.534366094980565,18.28980099502488,10.63118412650365,245,16,11,0.8350924238649956,0.9369384710762857,5.667138254886672,5.477709980701725,28
188,ZINCj800000JWWs0,NC(=O)CSCC(=O)OCc1cccnc1[N+](=O)[O-],14.285714285714286,15.882058156883279,0.7322472095263223,11.629592766912547,4,285.281,0.2514999999999994,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.740679234582913,4.078352671818786,19.41409624472788,11.743884893715967,172,16,9,1.5175352649486116,1.1756134652928818,6.493394566788621,6.347907864356979,28
189,ZINCf50000009qyk,COC(=O)NCCNc1c[n+]([O-])ccn1,14.285714285714286,14.458906658968354,0.8039149213831255,11.623730810030494,4,212.20900000000003,-0.5171000000000003,2,5,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,4.827729269163541,2.8381665972828056,16.14640180455505,9.566857139185391,308,16,14,1.1309842053323114,1.015473716541084,5.911169934962112,5.884498942105402,28
190,ZINCk800000dscoJ,Cn1nnnc1SCCc1nc(Cc2cc[nH]n2)no1,14.285714285714286,15.882058156883279,0.7309269751528769,11.608624727812769,4,292.328,0.24179999999999985,1,9,6,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,8.508595393318839,5.221408123139019,22.96886058032555,11.709335200847223,175,16,14,1.4515518158714193,1.2106679715896775,6.493394566788621,6.9940087576953145,28
191,ZINCk5000009AtSB,CC(=O)N(C)C[C@H]1CN(C(=O)CCC[N+](=O)[O-])CCO1,14.285714285714286,15.195105438906717,0.763621847489814,11.603314488060468,4,287.31600000000003,-0.2509999999999992,0,5,6,1,,,,20.11305116986155,6,3,3,3,2,1,,,,,6.2778653632704575,3.9235063881039514,15.69721534979207,9.73666181491823,301,16,2,1.0849698410548494,1.1382561198925336,7.8947932208513265,6.623006112906775,28
192,ZINCk7000018T07p,Cn1cc(CCSc2nc(=O)c3nc[nH]c3n2C)nn1,17.857142857142858,17.910423094950616,0.6473820497959465,11.59488641592179,5,291.34000000000003,0.11989999999999995,1,8,4,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,8.760809325283898,5.411570104219949,22.98842257597685,11.898495649821019,159,16,2,1.6914334418363053,1.5554230289402127,7.73709680694251,8.490015265035263,28
193,ZINCk6000009JknH,COCc1cn([C@H]2CON(C(=O)c3cocn3)C2)nn1,14.285714285714286,15.924846448928484,0.7259601901919768,11.560804556842148,4,279.256,0.0411999999999999,0,8,4,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,8.849018439768178,5.561633356620158,21.64011585807387,11.717386988374964,174,16,6,1.5039318311179668,1.2274602419596656,9.866748856639653,9.8761642589914,28
194,ZINCi700000PIBkn,CN1CC2(C1)CN(CCc1cc([N+](=O)[O-])n[nH]1)C2,10.714285714285714,13.705634530873795,0.8433091376659451,11.558086837395779,3,251.29000000000002,0.10779999999999973,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.38597609533172,4.470590731298326,21.231714452896426,12.227857539277572,133,16,11,0.8583498325464133,0.934618042045913,5.667138254886672,5.189165185348061,28
195,ZINCf500000362dE,NC(=O)CNCc1ccc([N+](=O)[O-])cn1,14.285714285714286,15.189005259394039,0.7604365411257226,11.550274622594012,4,210.19299999999998,-0.43530000000000024,2,5,5,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,6.231155199224272,3.5596957542994216,24.97197702115735,11.167603999021015,202,16,0,1.2234496117198739,1.1163013820161845,9.038073356639677,8.01818626848185,28
196,ZINCk8000004kjNc,O=c1cc(CN2CCn3nccc3C2)[nH]c2ccnn12,14.285714285714286,16.750860837028807,0.6879755463530164,11.524182636238239,4,270.29600000000005,0.23489999999999972,1,6,2,1,,,,23.50426427259268,8,3,5,3,2,1,,,,,11.66626198389826,7.25932798106579,29.69057665260197,14.625762556071864,43,16,0,1.483440179349179,1.397482655186676,9.983293144048217,8.998937769716479,28
197,ZINCf5000002oGQc,NC/C=C\\CNC(=O)c1cc[n+]([O-])cc1,10.714285714285714,13.705634530873795,0.8404027552781064,11.518253022581094,3,207.23300000000003,-0.43530000000000024,2,3,4,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,3.778369989860586,2.1441701880885025,15.886154390934848,8.22900783464908,355,16,5,0.9759510032009225,0.8866002403565819,5.667138254886672,5.299815439075616,28
198,ZINCk600000JTl3x,CN1CCO[C@H](CN(C)Cc2c([N+](=O)[O-])cnn2C)C1,14.285714285714286,14.458906658968354,0.7961626530721986,11.511641486127523,4,283.33200000000005,0.09070000000000067,0,7,5,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.427391269923017,5.549478570681585,17.50569872116833,13.182513464763467,86,16,8,1.2477485992436717,0.9659482365978471,5.911169934962112,5.548166650415354,28
199,ZINCk500000458dY,Cc1nn(CC(=O)O[C@@H]2CCN(C)C2=O)cc1[N+](=O)[O-],14.285714285714286,15.882058156883279,0.7247362646569718,11.510303503684378,4,282.256,-0.12637999999999971,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.946910471106406,3.668530821385453,15.693562541944143,10.486789015429618,263,16,11,1.603520433291673,1.1364411585530407,6.493394566788621,5.988469374612869,28
200,ZINCk800000JSzji,CCCCOC[C@H](O)CNC(=O)c1cc([N+](=O)[O-])n[nH]1,14.285714285714286,15.882058156883279,0.7247355428299608,11.51029203958581,4,286.28799999999995,0.22529999999999972,3,6,9,1,,,,31.82571746489658,10,4,6,4,2,1,,,,,8.175806045619035,5.33666162777463,17.469953851089564,14.088283900438423,50,16,0,1.5344542951068696,1.2099418803322124,6.493394566788621,6.32359617015385,28
201,ZINCk800000Pu56y,Cc1nn(C)cc1-c1cn(-c2cc(CO)nn2C)nn1,14.285714285714286,15.924846448928484,0.7227832561796252,11.510212370517072,4,273.29999999999995,0.2020199999999997,1,8,3,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,7.465541997689268,4.585898541049669,20.065123010130247,10.927045154125047,224,16,6,1.6592206382086472,1.115245274436224,9.866748856639653,10.271591325364216,28
202,ZINCk6000004dXPg,O=C(O)[C@@H](O)CNS(=O)(=O)c1ccc([N+](=O)[O-])c(Br)c1,17.857142857142858,18.614658157328254,0.617832241073465,11.500735966158572,5,369.14900000000006,0.08110000000000045,3,6,6,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,8.019062668400618,4.710707467196648,26.937210648148152,13.124985825973088,90,16,6,1.7800598661882738,1.5264038685718562,7.8947932208513265,6.283060603076437,28
203,ZINCk500000gcfB0,CN1CCN(C(=O)Cn2ccc([N+](=O)[O-])n2)C[C@@H]1CF,14.285714285714286,15.882058156883279,0.7240338094597977,11.499147069390252,4,285.279,-0.09660000000000002,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.981123372803874,3.6798380738146035,15.965703971119133,10.51244869170272,255,16,10,1.4730033140817784,1.2614480928081597,6.493394566788621,6.4020390648990695,28
204,ZINCk8000004hk6q,CC(C)NS(=O)(=O)CCN[C@H](C)c1n[nH]cc1[N+](=O)[O-],14.285714285714286,15.882058156883279,0.7214244072401975,11.457704391583864,4,305.36000000000007,0.29630000000000006,3,6,8,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,6.6104321032071605,4.079231386722173,17.41921696620323,12.068512902077993,146,16,15,1.63786408595032,1.1436663359402186,6.493394566788621,6.854342713828144,28
205,ZINCk600000dqR4B,CN(C)C(=O)OCCOC(=O)Cn1cnc([N+](=O)[O-])c1,14.285714285714286,15.882058156883279,0.7212655801862283,11.455181891075839,4,286.244,0.03269999999999995,0,8,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,7.256294929731215,4.457916322023707,19.49214852161126,11.468827359398224,190,16,10,1.5022895677763348,1.145408805904372,6.493394566788621,7.59787890690425,28
206,ZINCf500000180MY,Cn1cnc([N+](=O)[O-])c1NC[C@@H](N)CO,14.285714285714286,14.458906658968354,0.7921752956569768,11.453988657444887,4,215.21299999999997,-0.9401999999999999,3,7,5,1,,,,26.250045649530197,8,3,5,3,2,1,,,,,5.416717002976673,3.11744282569801,20.639150121908738,10.625049164615055,246,16,11,1.2353433169967798,1.012910160494148,5.911169934962112,5.884140399196165,28
207,ZINCk5000009FZ3x,N#CCC(=O)NC[C@@H]1CCN1C(=O)c1cccc[n+]1[O-],14.285714285714286,14.458906658968354,0.791826572030677,11.44894649508244,4,274.28000000000003,-0.4356199999999999,1,4,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.7507958655417335,4.189481182172933,17.370663420572125,10.90573182538356,225,16,10,1.1053183787899776,0.9641816875221435,5.911169934962112,4.698962473117689,28
208,ZINCk800000JSMVm,CC(C)(O)CN(C(=O)c1cc([N+](=O)[O-])sn1)C1CNC1,14.285714285714286,15.195105438906717,0.7525635759978389,11.43528288676785,4,300.3400000000001,0.2361999999999998,2,7,5,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,5.842924448936075,3.5126056097643175,17.35948477751757,10.876430936304867,228,16,11,1.2622659666402405,1.1117823480507827,7.8947932208513265,6.742745384115875,28
209,ZINCk700001bPyy0,COc1cccc2c(CNCc3nnnn3C)cnn12,14.285714285714286,15.195105438906717,0.752104625066035,11.428309078967807,4,273.3,0.15619999999999945,1,8,5,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,9.275549605966711,5.69164822811178,25.04720406681191,12.284550860333129,128,16,7,1.3111111501023602,1.050307209889456,7.8947932208513265,6.610118137397296,28
210,ZINCi700000eO30t,CO[C@@H]1CCN(C(=O)c2ncc([N+](=O)[O-])n2C)C1,14.285714285714286,15.882058156883279,0.7192875613824957,11.423766881399548,4,254.24599999999998,0.1891999999999998,0,6,3,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.128320716940312,3.760735944449329,16.543069024529377,10.622846699805049,247,16,15,1.4630227960007216,1.2980782777449962,6.493394566788621,6.3734792988415,28
211,ZINCj5000002b0rU,COC(=O)CN(CC#N)CCn1ccc([N+](=O)[O-])n1,14.285714285714286,14.458906658968354,0.7888369987699396,11.405720534355291,4,267.245,-0.21012000000000053,0,8,7,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.812532164891213,5.616226168685967,20.452399347583487,13.471369135989613,76,16,13,1.3336705107405469,0.9362142569075059,5.911169934962112,6.398319896496509,28
212,ZINCk600000PxdB7,C=CCNC(=O)CSCCNC(=O)c1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.7870379244086596,11.404864544018377,4,295.364,0.0852,2,4,8,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,6.593172120978485,4.060713291232814,17.518667432510053,10.890939278046602,226,16,2,1.0440104504059944,1.033673426800372,7.509116392758873,6.28957942470872,28
213,ZINCk600000gqKx8,O=[N+]([O-])c1cnn(CCN2CC[C@@]23CCS(=O)(=O)C3)c1,14.285714285714286,15.882058156883279,0.7178906380378031,11.401580863598431,4,300.34000000000003,0.05430000000000024,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.9195133269398035,3.59669917897722,16.713210536739947,10.466241157304665,266,16,0,1.499709627243961,1.2738041872885253,6.493394566788621,6.2052331271257035,28
214,ZINCk8000004i0I0,CN(C)C(=O)[C@H]1CCN(Cc2c([N+](=O)[O-])ncn2C)C1,14.285714285714286,14.458906658968354,0.7885283607455007,11.40125796596852,4,281.31600000000003,0.23839999999999972,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.0302145982683495,3.830044555662378,14.170410302485777,10.549267110801075,252,16,5,1.3936673506902102,0.8966438851129386,5.911169934962112,6.340324377115804,28
215,ZINCk6000004ceDJ,CN(C)[C@@H]1CCN(C(=O)Cc2nn(C)cc2[N+](=O)[O-])C1,10.714285714285714,13.705634530873795,0.8309741560699878,11.389028087696534,3,281.31600000000003,0.03330000000000033,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.448570107167365,3.4482939649635087,12.975165859781242,10.113033742475338,292,16,15,0.8979515208831842,0.7339258058779983,5.667138254886672,7.31753195766491,28
216,ZINCj7000002p9DK,c1coc(Cn2nnnc2SCCc2nn[nH]n2)c1,14.285714285714286,15.189005259394039,0.7484012314429853,11.36747024052448,4,278.30100000000004,0.16229999999999972,1,9,6,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,10.35211323209979,6.2105612949151,31.074017872196936,13.091973579932937,91,16,5,1.1930084647360222,1.2300023526821335,9.038073356639677,8.125109419084277,28
217,ZINCk700000FCEau,N#CCC(=O)OCCNC(=O)c1cncc([N+](=O)[O-])c1,14.285714285714286,14.490870376529077,0.783667473041646,11.356023770148587,4,278.224,0.1764799999999998,1,7,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,12.324447763886226,7.675308726791344,31.258637543398386,16.76707514091484,16,16,1,1.3069022396497245,0.9767640679475237,7.509116392758873,8.109070282157097,28
218,ZINCk800000ds56R,C[C@H]1CC(=O)NCCN1C(=O)c1cc([N+](=O)[O-])cn1C,14.285714285714286,14.490870376529077,0.7829184150143329,11.345169267370295,4,280.284,0.2838999999999996,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.63501801541226,4.794459819373021,18.734713487071975,12.414638979337978,118,16,3,1.178086043179938,1.0984875141275356,7.509116392758873,7.175199715412429,28
219,ZINCk600000PBceH,CON(CCC(=O)N1CC([N+](=O)[O-])C1)C(=O)CC1CC1,14.285714285714286,15.195105438906717,0.7462380746082158,11.339166226198577,4,285.3,0.054099999999999815,0,5,7,1,,,,20.11305116986155,6,3,3,3,2,1,,,,,6.004519575593923,3.6439145735316285,17.049632352941178,9.53165247416083,311,16,0,1.0926472978670192,1.0242716446005626,7.8947932208513265,5.8398763529820235,28
220,ZINCk5000003ZdHK,CN1CNC(=O)C12CN(c1nccc3nccnc13)C2,14.285714285714286,15.882058156883279,0.7126098649346901,11.317711318061487,4,270.2960000000001,-0.39729999999999954,1,6,1,1,,,,23.003440943939186,8,3,5,3,2,1,,,,,7.666965074829505,4.790899146126466,19.182692307692307,11.501084042106925,188,16,1,1.4314410044727888,1.3540389915290996,6.493394566788621,6.825167729408328,28
221,ZINCj600000JTi06,CN1CC[C@@H](CNC(=O)NCc2ccc[n+]([O-])c2)C1,10.714285714285714,13.705634530873795,0.8244741229196472,11.2999410088994,3,264.329,0.07090000000000041,2,3,4,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,4.739290759420431,2.924960695160954,12.481412639405207,8.848925583502508,340,16,2,0.8960541577964133,1.0155553991471942,5.667138254886672,6.217804939966414,28
222,ZINCk7000004fuvb,COCCOC[C@H]1CN(c2c(C#N)cnn2C)CCO1,14.285714285714286,15.882058156883279,0.7111309863644795,11.294223682602432,4,280.32800000000003,0.15997999999999957,0,7,6,1,,,,19.70560736747807,7,3,4,3,2,1,,,,,5.499888687690987,3.8172648564297305,9.83515802154195,9.051318357637758,327,16,0,1.6053291783318797,1.2356212200905634,6.493394566788621,6.147196605068904,28
223,ZINCk6000018Tc32,COc1cc(N(C)C(=O)C(=O)c2cnn(C)c2)nn1C,14.285714285714286,15.914021874444002,0.7095960774750418,11.292527498957476,4,277.28400000000005,0.007899999999999352,0,7,4,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,6.976656330563986,4.528671461540971,15.184883939185385,10.313115406471821,282,16,14,1.408503025067998,1.2336000111788572,10.122770668152079,8.7601680886148,28
224,ZINCk700000JTlds,CN1CC(=O)NC[C@H]1C(=O)OCc1ccc([N+](=O)[O-])s1,14.285714285714286,15.189005259394039,0.7430170127281387,11.285689314146946,4,299.308,0.1297000000000006,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,10.471897794587456,6.595974861092381,25.393770574829066,14.542298813719373,45,16,2,1.2226841073322194,1.3135428464345351,9.038073356639677,9.303055339016291,28
225,ZINCk800001bPYze,CSc1ncc([N+](=O)[O-])c(N2CC(O)(CN(C)C)C2)n1,14.285714285714286,15.195105438906717,0.7426235145111455,11.284242604408329,4,299.35600000000005,0.2193999999999996,1,8,5,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.532012019658261,3.9779755602547797,18.24810074950288,11.587384482522477,183,16,1,1.6310790007502398,0.9981138696989243,7.8947932208513265,7.382880720555844,28
226,ZINCj800000JWee0,CN(CCOCCN)CC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,14.490870376529077,0.7785947249516498,11.282515235123668,4,271.273,0.2776000000000002,1,7,9,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,7.978472907682602,5.047629938244989,19.025239338555266,13.507593998762124,73,16,13,1.2636830695009624,1.072180146943725,7.509116392758873,7.323223118608621,28
227,ZINCk6000018TfsA,COCC[C@@H](O)Cn1cc([N+](=O)[O-])cc([N+](=O)[O-])c1=O,14.285714285714286,15.882058156883279,0.7089082081359358,11.258921389506849,4,287.22800000000007,0.06209999999999988,1,8,7,1,,,,37.55985641835179,10,7,3,7,3,1,,,,,9.867519851627652,6.3428186028978875,22.20911360799002,16.790603993308686,15,16,8,1.5173468401653587,1.3233305868307021,6.493394566788621,6.662976470433398,28
228,ZINCi800000JScl4,Cc1nc([N+](=O)[O-])cn1CC(=O)OCCN(C)C,14.285714285714286,14.458906658968354,0.778282830304924,11.253118797656603,4,256.26199999999994,0.2045199999999998,0,7,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,7.558749279071805,4.633601126710736,20.500552079499446,11.695668121403669,179,16,4,1.3210815017832749,1.023379873027338,5.911169934962112,5.558578271079412,28
229,ZINCk6000004dY4h,O=C(O)[C@H](O)CNS(=O)(=O)c1cc(Br)cc([N+](=O)[O-])c1,17.857142857142858,18.614658157328254,0.604396206542393,11.250628776372608,5,369.1490000000001,0.0811,3,6,6,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,8.525449867487389,5.022140483765904,28.190104166666668,13.504776225288165,74,16,14,1.8418466861127338,1.463862930379502,7.8947932208513265,5.873777769156432,28
230,ZINCk600000AJcL7,O=C1CN(C(=O)c2cncc([N+](=O)[O-])c2)CC2(CC2)N1,14.285714285714286,15.882058156883279,0.7080198423070938,11.244812311748591,4,276.25199999999995,0.0944000000000001,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.356358307756585,4.976400044562971,26.04829210836277,12.955644198596222,96,16,11,1.3827460454763825,1.4239228765304288,6.493394566788621,6.701775336526729,28
231,ZINCi700000BmJXq,CO[C@H]1CCN(C(=O)c2cnc([N+](=O)[O-])n2C)C1,14.285714285714286,15.882058156883279,0.7073780527845871,11.234619373227662,4,254.246,0.1891999999999998,0,6,3,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.972004143007918,3.750145938864142,14.654234654234651,10.505609269355752,260,16,15,1.4381464330701823,1.3805605852789349,6.493394566788621,6.130847720917606,28
232,ZINCk600000PAmkg,COCC1(N(C)C)CN(Cc2ncc([N+](=O)[O-])n2C)C1,14.285714285714286,14.458906658968354,0.7744002015783163,11.196980231307155,4,283.33200000000005,0.09070000000000067,0,7,6,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.613136997388215,5.6982197154382215,17.63356596098614,13.321822760362368,81,16,4,1.3182904476996873,1.046164739538967,5.911169934962112,6.308672756945582,28
233,ZINCf50000009f7C,CN(CCO)Cc1c([N+](=O)[O-])ncn1C,14.285714285714286,14.458906658968354,0.7739758680904124,11.190844833013276,4,214.225,-0.2476000000000005,1,6,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,4.065697229540197,2.404240809207886,13.159828536436011,8.891907848382406,337,16,3,1.2947390886537622,1.0542195475734666,5.911169934962112,5.384175564461531,28
234,ZINCi800000JaAqk,C[C@H](Cn1cnc([N+](=O)[O-])n1)N1CCC(=O)CC1,14.285714285714286,14.458906658968354,0.7739275913096627,11.190146803546622,4,253.26199999999994,0.2396999999999998,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.837650459136865,3.5811408367934408,15.782089552238812,10.404844006452462,276,16,10,1.387783950433553,0.9610712950806556,5.911169934962112,6.6305312599686665,28
235,ZINCk600000w9zOR,CN(Cc1cnn(C)c1)C(=O)COc1ccc[n+]([O-])c1,14.285714285714286,15.882058156883279,0.7040903410765993,11.182403744678334,4,276.296,0.09089999999999976,0,5,5,1,,,,24.681803149795975,7,4,3,4,2,1,,,,,8.202794785019126,4.960851530490444,23.673658235657008,12.32254687621334,126,16,12,1.549396737752439,1.3095833973419941,6.493394566788621,5.987549994034719,28
236,ZINCj700000JTfHn,CCS(=O)(=O)CCN(C)Cc1c([N+](=O)[O-])cnn1C,14.285714285714286,15.882058156883279,0.7034854639374077,11.172797050775925,4,290.34499999999997,0.1948000000000003,0,7,7,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.540575982702467,3.463852307147287,13.835585585585584,10.182038149126665,291,16,3,1.552106267483646,1.3354711110458324,6.493394566788621,6.506007957333816,28
237,ZINCk700000GfxNO,C[C@@H](NCCn1cc([N+](=O)[O-])cn1)[C@H]1CN(C)CCO1,14.285714285714286,14.458906658968354,0.7706579108960986,11.14287079964224,4,283.33200000000005,0.10000000000000053,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.611183132210973,5.593490767875369,18.69966736694678,13.146762816937011,88,16,10,1.4623166858218861,0.9748432976971708,5.911169934962112,6.034278966231826,28
238,ZINCk800000xcgEV,CN1CCO[C@@H]2CCN(c3ncc([N+](=O)[O-])cn3)C[C@@H]21,14.285714285714286,15.195105438906717,0.732873179630014,11.136085237824885,4,279.3,0.2940999999999996,0,7,2,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,8.495232760986966,5.285582795427258,21.629917634419602,12.398030732840038,121,16,9,1.2975469412362017,1.0676667633082195,7.8947932208513265,6.166429179052637,28
239,ZINCf5000000aunF,O=C(c1cc[n+]([O-])cc1)N1CC(CO)C1,14.285714285714286,14.490870376529077,0.7683618875017438,11.134232514052988,4,208.21699999999996,-0.6157000000000001,1,3,2,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,2.813455429961748,1.5171351061946434,19.33019137389317,6.8537192413494,375,16,5,1.3253484613463988,1.0854751323017802,7.509116392758873,7.217027279379587,28
240,ZINCk7000004f57V,CN1CCN(c2ncccc2CNCC[N+](=O)[O-])CC1,10.714285714285714,13.705634530873795,0.8123047506231785,11.133152039733861,3,279.34400000000005,0.19970000000000065,1,6,6,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,8.345413485491122,5.14140347791785,22.146837271695393,12.1016950403456,142,16,4,1.0697725104752205,0.9985192435990967,5.667138254886672,5.3780865752143425,28
241,ZINCk5000003Z5jw,CN1CCN(S(=O)(=O)c2csc([N+](=O)[O-])c2)C[C@H]1CO,17.857142857142858,18.614658157328254,0.5976322495687955,11.124720029518214,5,321.38000000000005,-0.04669999999999991,1,7,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.879995226743347,3.5106939820547494,18.085680047932897,10.252631346284769,288,16,4,1.9166994091669978,1.689621379270357,7.8947932208513265,6.789540920021548,28
